launch_flop,capture_flop,slack
_47278_,_56620_,2.299240
_47278_,_56483_,3.188348
_47278_,_57231_,3.250027
_47278_,_56503_,3.267627
_47278_,_56538_,3.322625
_47278_,_56481_,3.331559
_47278_,_51230_,3.356018
_47278_,_57229_,3.393287
_47278_,_56501_,3.410817
_47278_,_56536_,3.449322
_47278_,_56531_,3.487022
_47278_,_56476_,3.488350
_47278_,_57224_,3.488380
_47278_,_51228_,3.499229
_47278_,_56482_,3.501705
_47278_,_56496_,3.505898
_47278_,_56533_,3.544851
_47278_,_56478_,3.544861
_47278_,_56498_,3.562370
_47278_,_56537_,3.563679
_47278_,_57230_,3.563686
_47278_,_56502_,3.581696
_47278_,_56785_,3.591852
_47278_,_51223_,3.594322
_47278_,_57226_,3.603918
_47278_,_54591_,3.614074
_47278_,_51225_,3.626635
_47278_,_56480_,3.642378
_47278_,_56535_,3.642380
_47278_,_57228_,3.642383
_47278_,_56500_,3.659925
_47278_,_56475_,3.668316
_47278_,_51229_,3.669300
_47278_,_56477_,3.689085
_47278_,_57225_,3.690451
_47278_,_56532_,3.690460
_47278_,_56479_,3.695290
_47278_,_56497_,3.707980
_47278_,_56471_,3.718628
_47278_,_56530_,3.731326
_47278_,_51227_,3.748296
_47278_,_56495_,3.748932
_47278_,_56534_,3.756958
_47278_,_57227_,3.758328
_47278_,_56468_,3.765682
_47278_,_51224_,3.772249
_47278_,_56499_,3.775855
_47278_,_56526_,3.778984
_47278_,_57219_,3.780371
_47278_,_56488_,3.783301
_47278_,_57223_,3.790367
_47278_,_56491_,3.797863
_47278_,_51222_,3.837288
_47278_,_51226_,3.840107
_47278_,_56523_,3.853912
_47278_,_56524_,3.856410
_47278_,_56469_,3.856426
_47278_,_51218_,3.862145
_47278_,_56489_,3.873966
_47278_,_56474_,3.883074
_47278_,_57222_,3.884389
_47278_,_56529_,3.884441
_47278_,_51215_,3.900461
_47278_,_56494_,3.901992
_47278_,_51216_,3.938216
_47278_,_56470_,3.953205
_47278_,_51221_,3.966210
_47278_,_56525_,4.014942
_47278_,_56453_,4.019121
_47278_,_56466_,4.021173
_47278_,_56490_,4.032618
_47278_,_57221_,4.064626
_47278_,_51217_,4.096698
_47278_,_57218_,4.104524
_47278_,_56472_,4.119594
_47278_,_56515_,4.122215
_47278_,_56473_,4.126163
_47278_,_56528_,4.126196
_47278_,_56467_,4.134015
_47278_,_56522_,4.135347
_47278_,_56460_,4.140080
_47278_,_56521_,4.154657
_47278_,_51207_,4.159534
_47278_,_56527_,4.182605
_47278_,_57220_,4.182632
_47278_,_56485_,4.199292
_47278_,_56492_,4.200160
_47278_,_56547_,4.200519
_47278_,_56493_,4.205695
_47278_,_56511_,4.207478
_47278_,_51214_,4.217020
_47278_,_56456_,4.224281
_47278_,_51213_,4.256866
_47278_,_51220_,4.263525
_47278_,_51219_,4.264412
_47278_,_56462_,4.267532
_47278_,_56509_,4.282618
_47278_,_51209_,4.306261
_47278_,_56517_,4.310850
_47278_,_56520_,4.324568
_47278_,_56544_,4.329732
_47278_,_56464_,4.338657
_47278_,_56546_,4.341880
_47278_,_56484_,4.342002
_47278_,_56518_,4.348347
_47278_,_56519_,4.353333
_47278_,_56454_,4.363317
_47278_,_51203_,4.380451
_47278_,_56545_,4.399116
_47278_,_51210_,4.417411
_47278_,_56463_,4.418852
_47278_,_51212_,4.430621
_47278_,_56465_,4.431961
_47278_,_51201_,4.438303
_47278_,_56513_,4.462911
_47278_,_51211_,4.462961
_47278_,_56458_,4.464194
_47278_,_56514_,4.476528
_47279_,_51202_,4.478640
_47278_,_56459_,4.492118
_47278_,_51206_,4.500678
_47279_,_56449_,4.511090
_47279_,_56510_,4.511132
_47279_,_56455_,4.522584
_47278_,_56461_,4.548741
_47278_,_51205_,4.557418
_47279_,_56450_,4.568383
_47278_,_51208_,4.573097
_47278_,_56516_,4.583190
_47279_,_56457_,4.585372
_47279_,_56512_,4.585374
_47279_,_56444_,4.591815
_47279_,_56540_,4.594691
_47279_,_51200_,4.596074
_47279_,_51199_,4.616381
_47279_,_51204_,4.633683
_47279_,_56445_,4.647854
_47279_,_56541_,4.650712
_56633_,_50488_,5.486435
_56633_,_50489_,5.486435
_56633_,_50492_,5.486435
_56633_,_50493_,5.486435
_56700_,_47918_,5.557609
_56700_,_47919_,5.557609
_56700_,_47920_,5.557609
_56700_,_47921_,5.557609
_56700_,_47922_,5.557609
_56700_,_47923_,5.557609
_56700_,_47924_,5.557609
_56700_,_47925_,5.557609
_56700_,_53464_,5.561895
_56700_,_53465_,5.561895
