launch_flop,capture_flop,slack
_59536_,_68878_,1.615901
_59536_,_68748_,2.544921
_59536_,_68746_,2.545100
_59536_,_68747_,2.545121
_59536_,_68753_,2.547658
_59536_,_68751_,2.547852
_59536_,_68750_,2.548845
_59536_,_68783_,2.555846
_59536_,_68728_,2.555872
_59536_,_68781_,2.556030
_59536_,_68782_,2.556051
_59536_,_68726_,2.556056
_59536_,_68727_,2.556078
_59536_,_68788_,2.558640
_59536_,_68733_,2.558747
_59536_,_68786_,2.558849
_59536_,_68731_,2.558875
_59536_,_68785_,2.559867
_59536_,_69478_,2.559882
_59536_,_68730_,2.559893
_59536_,_68749_,2.561294
_59536_,_68752_,2.562190
_59536_,_68784_,2.572307
_59536_,_69477_,2.572322
_59536_,_68729_,2.572333
_59536_,_68787_,2.573230
_59536_,_69480_,2.573245
_59536_,_68732_,2.573256
_59536_,_63475_,2.579087
_59536_,_63473_,2.579282
_59536_,_63474_,2.579296
_59536_,_63480_,2.595192
_59536_,_63478_,2.595409
_59536_,_63476_,2.595620
_59536_,_63477_,2.596461
_59536_,_63479_,2.609852
_59536_,_68711_,2.656838
_59536_,_69481_,2.665516
_59536_,_66849_,2.733244
_59536_,_69043_,2.734520
_59536_,_69479_,2.737523
_59536_,_69476_,2.762027
_59536_,_68742_,2.791715
_59536_,_68804_,2.791770
_59536_,_68803_,2.792718
_59536_,_68743_,2.794701
_59536_,_68805_,2.796035
_59536_,_68802_,2.798209
_59536_,_68780_,2.801708
_59536_,_68725_,2.801734
_59536_,_63472_,2.801771
_59536_,_68778_,2.802795
_59536_,_68723_,2.802821
_59536_,_63470_,2.802858
_59536_,_68722_,2.803796
_59536_,_68777_,2.803796
_59536_,_68779_,2.807059
_59536_,_68724_,2.807085
_59536_,_63471_,2.807122
_59536_,_68721_,2.808060
_59536_,_68720_,2.809128
_59536_,_68775_,2.809128
_59536_,_68776_,2.809338
_59536_,_68773_,2.821629
_59536_,_68718_,2.822907
_59536_,_68719_,2.827172
_59536_,_68774_,2.827172
_59536_,_63469_,2.984128
_59536_,_63468_,2.988392
_59536_,_63467_,2.988436
_59536_,_63465_,3.002128
_59536_,_63466_,3.006392
_59536_,_68754_,3.064823
_59536_,_68761_,3.065289
_59536_,_68758_,3.065341
_59536_,_68759_,3.066577
_59536_,_68734_,3.075902
_59536_,_68789_,3.075907
_59536_,_68741_,3.076379
_59536_,_68796_,3.076384
_59536_,_68738_,3.076433
_59536_,_68793_,3.076438
_59536_,_69487_,3.077608
_59536_,_68739_,3.077700
_59536_,_68794_,3.077704
_59536_,_68760_,3.079769
_59536_,_68755_,3.080198
_59536_,_69488_,3.090852
_59536_,_68740_,3.090897
_59536_,_68795_,3.090900
_59536_,_69483_,3.091243
_59536_,_68735_,3.091334
_59536_,_68790_,3.091339
_59536_,_63488_,3.100218
_59536_,_68756_,3.104327
_59536_,_63481_,3.112334
_59536_,_63485_,3.112899
_59536_,_63486_,3.114209
_59536_,_69484_,3.115365
_59536_,_68736_,3.115457
_59536_,_68791_,3.115461
_59536_,_68757_,3.124927
_59536_,_63487_,3.127412
_59536_,_63482_,3.127850
_59536_,_69485_,3.135953
