launch_flop,capture_flop,slack
_40894_,_50236_,2.561751
_40894_,_50076_,3.440400
_40894_,_50152_,3.452665
_40894_,_50069_,3.474836
_40894_,_50131_,3.492952
_40894_,_50160_,3.519654
_40894_,_50161_,3.521104
_40894_,_50842_,3.521740
_40894_,_50149_,3.521762
_40894_,_50094_,3.521770
_40894_,_50097_,3.522550
_40894_,_44823_,3.530974
_40894_,_50114_,3.539342
_40894_,_50080_,3.541250
_40894_,_50135_,3.542526
_40894_,_50148_,3.554809
_40894_,_50093_,3.554829
_40894_,_50841_,3.556206
_40894_,_50147_,3.561445
_40894_,_50092_,3.561462
_40894_,_50840_,3.562768
_40894_,_50113_,3.573789
_40894_,_50112_,3.580874
_40894_,_50077_,3.584150
_40894_,_50845_,3.585716
_40894_,_50117_,3.603654
_40894_,_50843_,3.607170
_40894_,_50138_,3.607609
_40894_,_44826_,3.608239
_40894_,_50095_,3.608501
_40894_,_50150_,3.608498
_40894_,_50100_,3.609013
_40894_,_50162_,3.609042
_40894_,_50101_,3.609379
_40894_,_44827_,3.610156
_40894_,_50163_,3.610757
_40894_,_50134_,3.610900
_40894_,_50079_,3.610908
_40894_,_50132_,3.619048
_40894_,_50115_,3.626140
_40894_,_44841_,3.627712
_40894_,_50137_,3.631417
_40894_,_50098_,3.645987
_40894_,_50153_,3.647320
_40894_,_50846_,3.647339
_40894_,_44824_,3.653025
_40894_,_44840_,3.662141
_40894_,_50118_,3.665480
_40894_,_50130_,3.667932
_40894_,_44839_,3.668466
_40894_,_44844_,3.691471
_40894_,_50847_,3.695858
_40894_,_44830_,3.697113
_40894_,_50136_,3.699062
_40894_,_50081_,3.700383
_40894_,_50083_,3.701711
_40894_,_50082_,3.701760
_40894_,_50133_,3.705740
_40894_,_44842_,3.714482
_40894_,_44828_,3.724694
_40894_,_44829_,3.748871
_40894_,_44845_,3.752996
_40894_,_50099_,3.757785
_40894_,_50154_,3.757786
_40894_,_50072_,3.771369
_40894_,_44825_,3.773208
_40894_,_50078_,3.775805
_40894_,_50119_,3.775857
_40894_,_50096_,3.776833
_40894_,_50844_,3.776849
_40894_,_50151_,3.778208
_40894_,_50128_,3.793498
_40894_,_50116_,3.796319
_40894_,_50125_,3.808869
_40894_,_50070_,3.808878
_40894_,_44846_,3.862144
_40894_,_50839_,3.873622
_40894_,_44843_,3.883848
_40894_,_50143_,3.884576
_40894_,_50088_,3.884624
_40894_,_50836_,3.884632
_40894_,_50127_,3.886952
_40894_,_44817_,3.891053
_40894_,_50075_,3.897358
_40894_,_50108_,3.902467
_40894_,_44822_,3.922798
_40894_,_50065_,3.924354
_40894_,_50142_,3.936136
_40894_,_44819_,3.936530
_40894_,_50835_,3.937510
_40894_,_50073_,3.939315
_40894_,_44820_,3.943013
_40894_,_50074_,3.947581
_40894_,_50126_,3.954572
_40894_,_50107_,3.955087
_40894_,_44835_,3.958787
_40894_,_50129_,3.960549
_40894_,_50071_,3.971760
_40894_,_44818_,3.975365
_40894_,_44815_,3.978287
_40894_,_50089_,3.980448
_40894_,_50091_,3.997222
_40894_,_50146_,3.997222
_40894_,_50060_,4.003734
_40894_,_50156_,4.008007
_40894_,_48207_,4.012677
_40894_,_50111_,4.015236
_40894_,_44834_,4.019301
_40894_,_50066_,4.021183
_40894_,_50144_,4.040926
_40894_,_50837_,4.042301
_40894_,_50087_,4.044834
_40894_,_50401_,4.047905
_40894_,_50109_,4.060161
_40894_,_44816_,4.068738
_40894_,_50086_,4.074864
_40894_,_50141_,4.076219
_40894_,_44821_,4.088642
_40894_,_50106_,4.093919
_40894_,_50061_,4.101617
_40894_,_44838_,4.102955
_40894_,_50157_,4.104675
_40894_,_44836_,4.117781
_40894_,_44833_,4.157933
_40894_,_50834_,4.164443
_40894_,_50090_,4.181823
_40894_,_50085_,4.186674
_40894_,_50140_,4.188003
_40894_,_50084_,4.198677
_40894_,_50105_,4.205737
_40894_,_50838_,4.243731
_40894_,_50145_,4.243750
_40894_,_50110_,4.261892
_40894_,_50104_,4.279333
_40894_,_44832_,4.293918
_40894_,_44837_,4.325230
_40894_,_44831_,4.367645
_40894_,_50139_,4.369017
_50244_,_46720_,5.283399
_50244_,_46721_,5.283399
_50244_,_46722_,5.283399
_50244_,_46723_,5.283399
_50244_,_46724_,5.283399
_50244_,_46725_,5.283399
_50244_,_46726_,5.283399
_50244_,_46727_,5.283399
_50244_,_40350_,5.283419
_50244_,_40351_,5.283419
_50244_,_40352_,5.283419
_50244_,_40353_,5.283419
_50244_,_40354_,5.283419
_50244_,_40355_,5.283419
_50244_,_40356_,5.283419
_50244_,_40357_,5.283419
_50244_,_46848_,5.283419
_50244_,_46849_,5.283419
_50244_,_46850_,5.283419
_50244_,_46851_,5.283419
_50244_,_46852_,5.283419
_50244_,_46853_,5.283419
_50244_,_46854_,5.283419
_50244_,_46855_,5.283419
_50244_,_46800_,5.286150
_50244_,_46802_,5.286150
_50244_,_46803_,5.286150
_50244_,_46804_,5.286150
_50244_,_46805_,5.286150
_50244_,_46806_,5.286150
_50244_,_46807_,5.286150
_50244_,_46840_,5.286166
_50244_,_46841_,5.286166
_50244_,_46842_,5.286166
_50244_,_46843_,5.286166
_50244_,_46845_,5.286166
_50244_,_46846_,5.286166
_50244_,_46847_,5.286166
_50244_,_46728_,5.288902
_50244_,_46729_,5.288902
_50244_,_46730_,5.288902
_50244_,_46731_,5.288902
_50244_,_46734_,5.288902
_50244_,_46735_,5.288902
_50244_,_46760_,5.288902
_50244_,_46761_,5.288902
_50244_,_46763_,5.288902
_50244_,_46765_,5.288902
_50244_,_46766_,5.288902
_50244_,_46767_,5.288902
_50244_,_46833_,5.288914
_50244_,_46834_,5.288914
_50244_,_46835_,5.288914
_50244_,_46836_,5.288914
_50244_,_46837_,5.288914
_50244_,_46839_,5.288914
_50244_,_46768_,5.291653
_50244_,_46771_,5.291653
_50244_,_46772_,5.291653
_50244_,_46773_,5.291653
_50244_,_46774_,5.291653
_50244_,_46808_,5.291653
_50244_,_46809_,5.291653
_50244_,_46812_,5.291653
_50244_,_46813_,5.291653
_50244_,_46815_,5.291653
_50244_,_46817_,5.291653
_50244_,_46819_,5.291653
_50244_,_46820_,5.291653
_50244_,_46821_,5.291653
_50244_,_46823_,5.291653
_50244_,_46739_,5.291662
_50244_,_46740_,5.291662
_50244_,_46741_,5.291662
