launch_flop,capture_flop,slack
_47099_,_56440_,2.404795
_47098_,_56364_,2.431883
_47098_,_56283_,2.442823
_47098_,_56338_,2.442878
_47098_,_56273_,2.504437
_47098_,_51030_,2.521091
_47098_,_56305_,2.634721
_47098_,_56367_,2.634855
_47098_,_56286_,2.645659
_47098_,_56287_,2.658887
_47098_,_56341_,2.750537
_47098_,_51033_,2.771751
_47098_,_51034_,2.774709
_47098_,_56342_,2.801495
_47098_,_56365_,2.823052
_47098_,_51028_,2.831724
_47098_,_56284_,2.832600
_47098_,_56337_,2.836190
_47098_,_51029_,2.836256
_47098_,_56336_,2.843063
_47098_,_56280_,2.848685
_47098_,_56281_,2.850280
_47098_,_56304_,2.854494
_47098_,_56366_,2.854628
_47098_,_56282_,2.854729
_47098_,_56285_,2.865427
_47098_,_51032_,2.881786
_47098_,_51027_,2.899166
_47098_,_56335_,2.899599
_47098_,_56340_,2.904832
_47098_,_51031_,2.912107
_47098_,_56339_,2.939071
_47098_,_56264_,2.968826
_47098_,_56279_,2.969455
_47098_,_56269_,3.002062
_47099_,_56605_,3.006633
_47098_,_56329_,3.066031
_47098_,_56360_,3.071636
_47098_,_56265_,3.109563
_47098_,_51019_,3.132323
_47098_,_56334_,3.137873
_47098_,_56270_,3.142799
_47099_,_54411_,3.168612
_47098_,_51026_,3.198535
_47098_,_56274_,3.211991
_47098_,_56361_,3.212373
_47099_,_56308_,3.236622
_47099_,_56288_,3.246011
_47099_,_56343_,3.247416
_47098_,_51021_,3.260154
_47098_,_51020_,3.273060
_47098_,_56332_,3.302101
_47098_,_56277_,3.302517
_47099_,_51035_,3.323797
_47099_,_56350_,3.330700
_47099_,_56309_,3.360308
_47099_,_57043_,3.361766
_47099_,_56344_,3.371019
_47098_,_56358_,3.383303
_47098_,_56303_,3.383318
_47099_,_56293_,3.383410
_47099_,_57041_,3.383408
_47099_,_56348_,3.383418
_47098_,_51024_,3.385608
_47099_,_56295_,3.392385
_47099_,_57038_,3.392712
_47099_,_56297_,3.397538
_47099_,_57045_,3.397561
_47099_,_56354_,3.400407
_47099_,_56299_,3.400416
_47099_,_57047_,3.400434
_47099_,_56313_,3.401163
_47098_,_56331_,3.403363
_47099_,_57042_,3.405378
_47099_,_56294_,3.405393
_47099_,_56349_,3.405403
_47098_,_56276_,3.408855
_47099_,_56315_,3.410151
_47099_,_56310_,3.411700
_47099_,_57046_,3.411780
_47099_,_56355_,3.411912
_47099_,_56300_,3.411926
_47099_,_56356_,3.412080
_47099_,_56353_,3.413049
_47099_,_57048_,3.413252
_47098_,_57051_,3.413957
_47099_,_56346_,3.417026
_47099_,_57039_,3.417069
_47099_,_56319_,3.418143
_47099_,_56290_,3.422399
_47099_,_56345_,3.422454
_47099_,_56314_,3.423120
_47098_,_56323_,3.431749
_47099_,_56311_,3.434672
_47098_,_56333_,3.439623
_47099_,_57050_,3.443397
_47099_,_57049_,3.444038
_47099_,_56301_,3.444054
_47099_,_56302_,3.444710
_47099_,_56357_,3.444721
_47099_,_56291_,3.445379
_47099_,_51036_,3.447185
_47099_,_57044_,3.452731
_47099_,_56352_,3.459233
_47099_,_56321_,3.461844
_47099_,_56322_,3.462465
_47099_,_56298_,3.474750
_47099_,_56317_,3.476965
_47098_,_56275_,3.481125
_47098_,_56278_,3.482911
_47099_,_56318_,3.492524
_47099_,_56320_,3.492670
_47099_,_56289_,3.492808
_47099_,_51037_,3.500043
_47099_,_56347_,3.504999
_47098_,_56330_,3.512949
_47099_,_56351_,3.514399
_47099_,_56296_,3.514417
_47099_,_51040_,3.516359
_47098_,_51022_,3.521069
_47099_,_51038_,3.523043
_47099_,_51042_,3.525328
_47099_,_56316_,3.532181
_47099_,_51046_,3.533353
_47099_,_51041_,3.538332
_47098_,_51023_,3.545919
_47098_,_51050_,3.546915
_47099_,_57040_,3.566735
_47099_,_56292_,3.566745
_47099_,_51048_,3.575682
_47099_,_51049_,3.576361
_47098_,_51025_,3.582179
_47099_,_56312_,3.584484
_47099_,_51044_,3.592154
_47098_,_51043_,3.603960
_47099_,_51045_,3.607674
_47099_,_51047_,3.607844
_47099_,_51039_,3.669373
_56233_,_56262_,4.869355
_56233_,_56261_,4.951571
_56453_,_46650_,5.033959
_56453_,_46651_,5.033959
_56453_,_46652_,5.033959
_56453_,_46653_,5.033959
_56453_,_46654_,5.033959
_56453_,_46655_,5.033959
_56453_,_46656_,5.033959
_56453_,_46657_,5.033959
_56453_,_48202_,5.033959
_56453_,_48203_,5.033959
_56453_,_48204_,5.033959
_56453_,_48205_,5.033959
_56453_,_48206_,5.033959
_56453_,_48207_,5.033959
_56453_,_48208_,5.033959
_56453_,_48209_,5.033959
_56453_,_48226_,5.033959
_56453_,_48227_,5.033959
_56453_,_48228_,5.033959
_56453_,_48229_,5.033959
_56453_,_48230_,5.033959
_56453_,_48231_,5.033959
_56453_,_48232_,5.033959
_56453_,_48233_,5.033959
_56453_,_50594_,5.033959
_56453_,_50595_,5.033959
_56453_,_50596_,5.033959
_56453_,_50597_,5.033959
_56453_,_50598_,5.033959
_56453_,_50599_,5.033959
_56453_,_50600_,5.033959
_56453_,_50601_,5.033959
_56233_,_56259_,5.090450
_56453_,_48194_,5.156121
_56453_,_48195_,5.156121
_56453_,_48196_,5.156121
_56453_,_48197_,5.156121
_56453_,_48198_,5.156121
_56453_,_48199_,5.156121
_56453_,_48200_,5.156121
_56453_,_48201_,5.156121
_56453_,_48570_,5.156121
_56453_,_48571_,5.156121
_56453_,_48572_,5.156121
_56453_,_48573_,5.156121
_56453_,_48574_,5.156121
_56453_,_48575_,5.156121
_56453_,_48576_,5.156121
_56453_,_48577_,5.156121
_56453_,_48586_,5.156121
_56453_,_48587_,5.156121
_56453_,_48588_,5.156121
_56453_,_48589_,5.156121
_56453_,_48590_,5.156121
_56453_,_48591_,5.156121
_56453_,_48592_,5.156121
_56453_,_48593_,5.156121
_56453_,_48618_,5.156121
_56453_,_48619_,5.156121
_56453_,_48620_,5.156121
_56453_,_48621_,5.156121
_56453_,_48622_,5.156121
_56453_,_48623_,5.156121
_56453_,_48624_,5.156121
_56453_,_48625_,5.156121
_56453_,_48674_,5.156121
_56453_,_48675_,5.156121
_56453_,_48676_,5.156121
_56453_,_48677_,5.156121
_56453_,_48678_,5.156121
_56453_,_48679_,5.156121
_56453_,_48680_,5.156121
_56453_,_48681_,5.156121
_56453_,_50498_,5.156121
_56453_,_50499_,5.156121
_56453_,_50500_,5.156121
_56453_,_50501_,5.156121
_56453_,_50502_,5.156121
_56453_,_50503_,5.156121
_56453_,_50504_,5.156121
_56453_,_50505_,5.156121
_56453_,_51011_,5.156121
_56453_,_51012_,5.156121
_56453_,_51013_,5.156121
_56453_,_51014_,5.156121
_56453_,_51015_,5.156121
_56453_,_51016_,5.156121
_56453_,_51017_,5.156121
_56453_,_51018_,5.156121
_56453_,_53444_,5.156121
_56453_,_53445_,5.156121
_56453_,_53446_,5.156121
_56453_,_53447_,5.156121
_56453_,_53448_,5.156121
_56453_,_53449_,5.156121
_56453_,_53450_,5.156121
_56453_,_53451_,5.156121
_56453_,_54327_,5.213912
_56453_,_54328_,5.213912
_56453_,_54329_,5.213912
_56453_,_54330_,5.213912
_56453_,_54331_,5.213912
_56453_,_54332_,5.213912
_56453_,_54333_,5.213912
_56453_,_54334_,5.213912
_56233_,_56260_,5.229958
_56453_,_48578_,5.231688
_56453_,_48579_,5.231688
_56453_,_48580_,5.231688
_56453_,_48581_,5.231688
_56453_,_48582_,5.231688
_56453_,_48583_,5.231688
_56453_,_48584_,5.231688
_56453_,_48585_,5.231688
_56453_,_51580_,5.231688
_56453_,_51581_,5.231688
_56453_,_51582_,5.231688
_56453_,_51583_,5.231688
_56453_,_51584_,5.231688
_56453_,_51585_,5.231688
_56453_,_51586_,5.231688
_56453_,_51587_,5.231688
_56453_,_51596_,5.231688
